,id,words,labels
26439,1318,is,O
26440,1318,also,O
26441,1318,very,O
26442,1318,cheap,O
26443,1319,at,O
26444,1319,mile,O
26445,1319,16,O
26446,1319,you,O
26447,1319,can,O
26448,1319,no,O
26449,1319,longer,O
26450,1319,drive,O
26451,1319,your,O
26452,1319,vehicle,O
26453,1319,to,O
26454,1319,the,O
26455,1319,top,O
26456,1319,unless,B_INC
26457,1319,you,INC
26458,1319,have,INC
26459,1319,car,INC
26460,1319,seats,INC
26461,1319,or,INC
26462,1319,a,INC
26463,1319,handicap,INC
26464,1319,person,INC
26465,1319,or,O
26466,1319,if,O
26467,1319,you,O
26468,1319,are,O
26469,1319,riding,O
26470,1319,a,O
26471,1319,motorcycle,O
26472,1320,we,O
26473,1320,really,O
26474,1320,enjoyed,O
26475,1320,this,O
26476,1320,tour,O
26477,1320,its,B_INC
26478,1320,reasonably,INC
26479,1320,priced,INC
26480,1320,and,O
26481,1320,our,O
26482,1320,small,B_INC
26483,1320,children,INC
26484,1320,loved,INC
26485,1320,the,INC
26486,1320,tram,INC
26487,1320,i,O
26488,1320,was,O
26489,1320,fascinated,O
26490,1320,to,O
26491,1320,learn,O
26492,1320,the,O
26493,1320,history,O
26494,1320,of,O
26495,1320,the,O
26496,1320,mine,O
26497,1320,and,O
26498,1320,i,O
26499,1320,thought,O
26500,1320,it,O
26501,1320,was,O
26502,1320,very,O
26503,1320,resourceful,O
26504,1320,how,O
26505,1320,they,O
26506,1320,continue,O
26507,1320,to,O
26508,1320,use,O
26509,1320,the,O
26510,1320,space,O
26511,1320,for,O
26512,1320,other,O
26513,1320,things,O
26514,1320,now,O
26515,1321,if,B_INC
26516,1321,you,INC
26517,1321,have,INC
26518,1321,kids,INC
26519,1321,or,INC
26520,1321,a,INC
26521,1321,handicapped,INC
26522,1321,family,INC
26523,1321,member,INC
26524,1321,this,INC
26525,1321,place,INC
26526,1321,would,INC
26527,1321,accommodate,INC
26528,1321,them,INC
26529,1322,with,O
26530,1322,well,O
26531,1322,over,O
26532,1322,a,O
26533,1322,thousand,O
26534,1322,acres,O
26535,1322,this,O
26536,1322,gem,O
26537,1322,is,O
26538,1322,the,O
26539,1322,outdoor,O
26540,1322,playground,O
26541,1322,for,B_INC
26542,1322,families,INC
26543,1322,friends,INC
26544,1322,and,INC
26545,1322,couples,INC
26546,1323,fortunately,O
26547,1323,for,O
26548,1323,us,O
26549,1323,it,O
26550,1323,was,O
26551,1323,canadas,O
26552,1323,thanksgiving,O
26553,1323,and,O
26554,1323,early,O
26555,1323,risers,O
26556,1323,before,O
26557,1323,10,O
26558,1323,were,O
26559,1323,treated,B_INC
26560,1323,to,INC
26561,1323,an,INC
26562,1323,uncrowded,INC
26563,1323,almost,INC
26564,1323,traffic,INC
26565,1323,free,INC
26566,1323,visit,INC
26567,1324,signage,O
26568,1324,was,O
26569,1324,plentiful,O
26570,1324,and,O
26571,1324,trails,O
26572,1324,were,O
26573,1324,easy,O
26574,1324,to,O
26575,1324,navigate,O
26576,1324,even,B_INC
26577,1324,with,INC
26578,1324,a,INC
26579,1324,wheelchair,INC
26580,1324,or,INC
26581,1324,stroller,INC
26582,1325,lively,O
26583,1325,place,O
26584,1325,,O
26585,1325,lots,O
26586,1325,of,O
26587,1325,vendors,O
26588,1325,selling,O
26589,1325,fresh,O
26590,1325,fish,O
26591,1325,but,O
26592,1325,staff,O
26593,1325,are,O
26594,1325,very,O
26595,1325,efficient,O
26596,1325,friendly,O
26597,1325,disabled,B_INC
26598,1325,catered,INC
26599,1325,for,O
26600,1325,,O
26601,1326,dirty,B_EXC
26602,1326,toiletlong,EXC
26603,1326,queues,EXC
26604,1326,for,EXC
26605,1326,fast,EXC
26606,1326,food,EXC
26607,1326,restaurants,EXC
26608,1326,which,O
26609,1326,we,O
26610,1326,experienced,O
26611,1326,in,O
26612,1326,caseys,O
26613,1327,we,O
26614,1327,had,O
26615,1327,dinner,O
26616,1327,at,O
26617,1327,2,O
26618,1327,expensive,B_EXC
26619,1327,restaurants,EXC
26620,1327,and,O
26621,1327,were,B_EXC
26622,1327,not,EXC
26623,1327,impressed,EXC
26624,1327,at,EXC
26625,1327,all,EXC
26626,1327,with,EXC
26627,1327,service,EXC
26628,1327,and,EXC
26629,1327,quality,EXC
26630,1327,of,EXC
26631,1327,food,EXC
26632,1328,may,B_EXC
26633,1328,not,EXC
26634,1328,be,EXC
26635,1328,worth,EXC
26636,1328,the,EXC
26637,1328,family,EXC
26638,1328,price,EXC
26639,1329,that,B_EXC
26640,1329,area,EXC
26641,1329,was,EXC
26642,1329,jam,EXC
26643,1329,packed,EXC
26644,1330,i,B_EXC
26645,1330,am,EXC
26646,1330,claustrophobic,EXC
26647,1330,and,EXC
26648,1330,it,EXC
26649,1330,was,EXC
26650,1330,hot,EXC
26651,1331,dinner,B_EXC
26652,1331,was,EXC
26653,1331,meh,EXC
26654,1332,to,B_EXC
26655,1332,expensive,EXC
26656,1332,not,EXC
26657,1332,for,EXC
26658,1332,the,EXC
26659,1332,low,EXC
26660,1332,cost,EXC
26661,1332,holiday,EXC
26662,1333,boring,O
26663,1333,for,O
26664,1333,anyone,O
26665,1333,who,O
26666,1333,isnt,O
26667,1333,a,O
26668,1333,fan,O
26669,1333,of,O
26670,1333,the,O
26671,1333,beatles,O
26672,1333,and,O
26673,1333,their,O
26674,1333,music,O
26675,1333,especially,B_EXC
26676,1333,younger,EXC
26677,1333,kids,EXC
26678,1334,it,O
26679,1334,is,O
26680,1334,a,O
26681,1334,family,B_INC
26682,1334,friendly,INC
26683,1334,show,INC
26684,1334,with,O
26685,1334,a,O
26686,1334,cry,B_INC
26687,1334,room,INC
26688,1334,for,INC
26689,1334,fussy,INC
26690,1334,children,INC
26691,1335,not,O
26692,1335,sure,O
26693,1335,how,O
26694,1335,many,O
26695,1335,rows,O
26696,1335,back,O
26697,1335,it,O
26698,1335,goes,O
26699,1335,but,O
26700,1335,if,O
26701,1335,you,B_EXC
26702,1335,get,EXC
26703,1335,claustrophobic,EXC
26704,1335,sit,EXC
26705,1335,far,EXC
26706,1335,back,EXC
26707,1336,it,B_EXC
26708,1336,was,EXC
26709,1336,fitlthy,EXC
26710,1336,and,EXC
26711,1336,disgusting,EXC
26712,1337,trash,B_EXC
26713,1337,cans,EXC
26714,1337,were,EXC
26715,1337,overflowing,EXC
26716,1337,all,O
26717,1337,along,O
26718,1337,the,O
26719,1337,mall,O
26720,1337,and,O
26721,1337,restrooms,B_EXC
26722,1337,were,EXC
26723,1337,often,EXC
26724,1337,porta,EXC
26725,1337,potties,EXC
26726,1337,many,O
26727,1337,of,O
26728,1337,which,O
26729,1337,were,O
26730,1337,twist,O
26731,1337,tied,O
26732,1337,shut,O
26733,1337,due,O
26734,1337,to,O
26735,1337,lack,O
26736,1337,of,O
26737,1337,service,O
26738,1338,i,O
26739,1338,hate,O
26740,1338,that,O
26741,1338,i,O
26742,1338,cant,O
26743,1338,remember,O
26744,1338,his,O
26745,1338,name,O
26746,1338,this,O
26747,1338,ride,O
26748,1338,is,O
26749,1338,great,B_INC
26750,1338,for,INC
26751,1338,groups,INC
26752,1338,couples,INC
26753,1338,or,O
26754,1338,individuals,O
26755,1339,my,O
26756,1339,wife,O
26757,1339,and,O
26758,1339,i,O
26759,1339,bought,B_EXC
26760,1339,expensive,EXC
26761,1339,tickets,EXC
26762,1339,about,O
26763,1339,100,O
26764,1339,each,O
26765,1339,for,O
26766,1339,a,O
26767,1339,fabulous,O
26768,1339,show,O
26769,1339,at,O
26770,1339,the,O
26771,1339,tropicana,O
26772,1340,views,O
26773,1340,at,O
26774,1340,the,O
26775,1340,top,O
26776,1340,are,O
26777,1340,still,O
26778,1340,superb,O
26779,1340,so,O
26780,1340,i,O
26781,1340,would,O
26782,1340,advise,O
26783,1340,going,O
26784,1340,soon,O
26785,1340,as,O
26786,1340,the,O
26787,1340,many,O
26788,1340,buildings,O
26789,1340,going,O
26790,1340,up,O
26791,1340,around,O
26792,1340,the,O
26793,1340,o2,O
26794,1340,will,O
26795,1340,eventually,O
26796,1340,make,O
26797,1340,the,O
26798,1340,view,O
26799,1340,at,O
26800,1340,the,O
26801,1340,top,O
26802,1340,quite,B_EXC
26803,1340,claustrophobic,EXC
26804,1341,we,O
26805,1341,followed,O
26806,1341,a,O
26807,1341,long,B_EXC
26808,1341,lineup,EXC
26809,1341,snaking,O
26810,1341,through,O
26811,1341,room,O
26812,1341,after,O
26813,1341,room,O
26814,1342,loads,B_INC
26815,1342,of,INC
26816,1342,space,INC
26817,1342,no,INC
26818,1342,long,INC
26819,1342,queues,INC
26820,1342,and,O
26821,1342,helpful,O
26822,1342,happy,O
26823,1342,cheerful,O
26824,1342,staff,O
26825,1342,of,O
26826,1342,all,O
26827,1342,ages,O
26828,1343,this,B_INC
26829,1343,is,INC
26830,1343,family,INC
26831,1343,friendly,INC
26832,1343,and,INC
26833,1343,handicap,INC
26834,1343,accessible,INC
26835,1344,no,B_EXC
26836,1344,alcoholic,EXC
26837,1344,drinks,EXC
26838,1344,are,EXC
26839,1344,sold,EXC
26840,1345,buffet,B_INC
26841,1345,is,INC
26842,1345,excellent,INC
26843,1346,the,B_INC
26844,1346,steak,INC
26845,1346,was,INC
26846,1346,perfect,INC
26847,1347,my,O
26848,1347,husband,O
26849,1347,is,O
26850,1347,in,O
26851,1347,a,O
26852,1347,wheelchair,O
26853,1347,and,O
26854,1347,everything,B_INC
26855,1347,was,INC
26856,1347,easily,INC
26857,1347,accessible,INC
26858,1348,of,O
26859,1348,course,O
26860,1348,he,B_INC
26861,1348,loved,INC
26862,1348,the,INC
26863,1348,playground,INC
26864,1348,he,O
26865,1348,also,O
26866,1348,enjoyed,O
26867,1348,putting,O
26868,1348,the,O
26869,1348,bones,O
26870,1348,back,O
26871,1348,on,O
26872,1348,the,O
26873,1348,skeleton,O
26874,1349,after,O
26875,1349,we,O
26876,1349,had,O
26877,1349,a,O
26878,1349,beautiful,O
26879,1349,wedding,O
26880,1349,breakfast,O
26881,1349,up,O
26882,1349,stairs,O
26883,1349,in,O
26884,1349,the,O
26885,1349,hall,O
26886,1349,all,O
26887,1349,very,B_INC
26888,1349,good,INC
26889,1349,and,INC
26890,1349,lovely,INC
26891,1349,food,INC
26892,1350,if,O
26893,1350,youre,O
26894,1350,not,O
26895,1350,a,O
26896,1350,fan,O
26897,1350,of,O
26898,1350,heights,O
26899,1350,or,O
26900,1350,if,B_EXC
26901,1350,youre,EXC
26902,1350,claustrophobic,EXC
26903,1350,this,EXC
26904,1350,is,EXC
26905,1350,not,EXC
26906,1350,the,EXC
26907,1350,place,EXC
26908,1350,for,EXC
26909,1350,you,EXC
26910,1351,loads,B_INC
26911,1351,of,INC
26912,1351,kids,INC
26913,1351,but,O
26914,1351,be,O
26915,1351,prepared,O
26916,1351,to,O
26917,1351,carry,O
26918,1351,them,O
26919,1351,as,O
26920,1351,very,O
26921,1351,steep,O
26922,1351,in,O
26923,1351,places,O
26924,1352,not,B_EXC
26925,1352,suitable,EXC
26926,1352,for,EXC
26927,1352,buggies,EXC
26928,1352,wheelchairs,EXC
26929,1352,etcaltogether,O
26930,1352,and,O
26931,1352,amazing,O
26932,1352,experience,O
26933,1353,would,B_INC
26934,1353,recommend,INC
26935,1353,it,INC
26936,1353,for,INC
26937,1353,all,INC
26938,1353,ages,INC
26939,1354,the,B_EXC
26940,1354,streets,EXC
26941,1354,were,EXC
26942,1354,crowded,EXC
26943,1354,and,O
26944,1354,the,O
26945,1354,bars,B_EXC
26946,1354,were,EXC
26947,1354,filled,EXC
26948,1354,to,EXC
26949,1354,capacity,EXC
26950,1355,music,O
26951,1355,did,O
26952,1355,not,O
26953,1355,sound,O
26954,1355,country,O
26955,1355,,B_EXC
26956,1355,,EXC
26957,1355,not,EXC
26958,1355,a,EXC
26959,1355,place,EXC
26960,1356,i,O
26961,1356,guess,O
26962,1356,i,B_EXC
26963,1356,was,EXC
26964,1356,one,EXC
26965,1356,of,EXC
26966,1356,the,EXC
26967,1356,oldest,EXC
26968,1356,,O
26969,1357,great,O
26970,1357,views,O
26971,1357,but,O
26972,1357,260,B_EXC
26973,1357,for,EXC
26974,1357,4,EXC
26975,1357,people,EXC
26976,1357,is,EXC
26977,1357,extortionate,EXC
26978,1358,i,O
26979,1358,wouldnt,O
26980,1358,bother,O
26981,1358,with,O
26982,1358,102nd,O
26983,1358,floor,O
26984,1358,,O
26985,1358,not,O
26986,1358,a,O
26987,1358,huge,O
26988,1358,difference,O
26989,1358,in,O
26990,1358,the,O
26991,1358,views,O
26992,1358,and,O
26993,1358,its,B_EXC
26994,1358,very,EXC
26995,1358,small,EXC
26996,1358,and,EXC
26997,1358,crowded,EXC
26998,1359,on,O
26999,1359,a,O
27000,1359,busy,O
27001,1359,fleet,O
27002,1359,week,O
27003,1359,weekend,O
27004,1359,in,O
27005,1359,early,O
27006,1359,october,O
27007,1359,it,O
27008,1359,was,O
27009,1359,a,O
27010,1359,total,O
27011,1359,mob,O
27012,1359,scene,O
27013,1359,shuffling,O
27014,1359,your,O
27015,1359,feet,O
27016,1359,due,B_EXC
27017,1359,to,EXC
27018,1359,the,EXC
27019,1359,massive,EXC
27020,1359,crowds,EXC
27021,1360,maybe,O
27022,1360,on,O
27023,1360,an,O
27024,1360,average,O
27025,1360,weekend,O
27026,1360,it,O
27027,1360,would,O
27028,1360,be,O
27029,1360,fun,O
27030,1360,to,O
27031,1360,walk,O
27032,1360,through,O
27033,1360,but,O
27034,1360,for,B_EXC
27035,1360,claustrophobes,EXC
27036,1360,like,EXC
27037,1360,me,EXC
27038,1360,it,EXC
27039,1360,was,EXC
27040,1360,a,EXC
27041,1360,bit,EXC
27042,1360,much,EXC
27043,1361,then,O
27044,1361,went,O
27045,1361,to,O
27046,1361,thomas,O
27047,1361,land,O
27048,1361,and,O
27049,1361,done,O
27050,1361,everything,O
27051,1361,in,O
27052,1361,there,O
27053,1361,with,B_INC
27054,1361,probably,INC
27055,1361,3040,INC
27056,1361,minutes,INC
27057,1361,queues,INC
27058,1361,on,INC
27059,1361,each,INC
27060,1361,ride,INC
27061,1361,which,INC
27062,1361,was,INC
27063,1361,not,INC
27064,1361,to,INC
27065,1361,bad,INC
27066,1362,when,O
27067,1362,we,O
27068,1362,got,O
27069,1362,to,O
27070,1362,the,O
27071,1362,main,O
27072,1362,park,O
27073,1362,every,B_EXC
27074,1362,queue,EXC
27075,1362,was,EXC
27076,1362,far,EXC
27077,1362,to,EXC
27078,1362,long,EXC
27079,1362,we,EXC
27080,1362,even,EXC
27081,1362,had,EXC
27082,1362,to,EXC
27083,1362,queue,EXC
27084,1362,for,EXC
27085,1362,25,EXC
27086,1362,minutes,EXC
27087,1362,to,EXC
27088,1362,get,EXC
27089,1362,a,EXC
27090,1362,cold,EXC
27091,1362,drink,EXC
27092,1363,when,B_EXC
27093,1363,you,EXC
27094,1363,have,EXC
27095,1363,a,EXC
27096,1363,5,EXC
27097,1363,and,EXC
27098,1363,7,EXC
27099,1363,year,EXC
27100,1363,old,EXC
27101,1363,the,EXC
27102,1363,queues,EXC
27103,1363,ruin,EXC
27104,1363,the,EXC
27105,1363,day,EXC
27106,1364,the,O
27107,1364,park,O
27108,1364,is,O
27109,1364,great,O
27110,1364,and,O
27111,1364,the,O
27112,1364,kids,B_INC
27113,1364,liked,INC
27114,1364,it,INC
27115,1364,but,O
27116,1364,they,O
27117,1364,would,O
27118,1364,love,O
27119,1364,it,O
27120,1364,if,O
27121,1364,the,O
27122,1364,kiosks,O
27123,1364,and,O
27124,1364,rides,O
27125,1364,had,O
27126,1364,the,O
27127,1364,staff,O
27128,1364,to,O
27129,1364,get,O
27130,1364,people,O
27131,1364,through,O
27132,1365,one,B_EXC
27133,1365,rollercoaster,EXC
27134,1365,we,EXC
27135,1365,queued,EXC
27136,1365,for,EXC
27137,1365,1,EXC
27138,1365,hour,EXC
27139,1365,40,EXC
27140,1365,mins,EXC
27141,1365,and,O
27142,1365,we,O
27143,1365,wondered,O
27144,1365,why,O
27145,1365,it,O
27146,1365,was,O
27147,1365,so,O
27148,1365,long,O
27149,1365,and,O
27150,1365,then,O
27151,1365,we,O
27152,1365,noticed,O
27153,1365,people,O
27154,1365,were,O
27155,1365,getting,O
27156,1365,on,O
27157,1365,from,O
27158,1365,the,O
27159,1365,other,O
27160,1365,side,O
27161,1365,i,O
27162,1365,myself,O
27163,1365,am,O
27164,1365,registered,O
27165,1365,disabled,O
27166,1365,but,O
27167,1365,why,O
27168,1365,should,O
27169,1365,i,O
27170,1365,have,O
27171,1365,a,O
27172,1365,queue,O
27173,1365,jump,O
27174,1365,for,O
27175,1365,that,O
27176,1366,after,O
27177,1366,several,O
27178,1366,hours,O
27179,1366,walking,O
27180,1366,around,O
27181,1366,in,O
27182,1366,dubai,O
27183,1366,mall,O
27184,1366,we,O
27185,1366,watched,O
27186,1366,the,O
27187,1366,fountains,O
27188,1366,from,O
27189,1366,the,O
27190,1366,balcony,O
27191,1366,and,O
27192,1366,the,B_EXC
27193,1366,crowds,EXC
27194,1366,for,EXC
27195,1366,about,EXC
27196,1366,an,EXC
27197,1366,hour,EXC
27198,1366,before,O
27199,1366,catching,O
27200,1366,a,O
27201,1366,taxi,O
27202,1366,back,O
27203,1366,to,O
27204,1366,our,O
27205,1366,hotel,O
27206,1367,my,O
27207,1367,husband,O
27208,1367,and,O
27209,1367,i,O
27210,1367,took,O
27211,1367,a,O
27212,1367,daytrip,O
27213,1367,from,O
27214,1367,london,O
27215,1367,to,O
27216,1367,arundel,O
27217,1367,to,O
27218,1367,see,O
27219,1367,the,O
27220,1367,castle,O
27221,1367,,O
27222,1367,were,O
27223,1367,suckers,O
27224,1367,for,O
27225,1367,castles,O
27226,1367,and,O
27227,1367,nice,O
27228,1367,gardens,O
27229,1367,as,O
27230,1367,it,O
27231,1367,was,O
27232,1367,such,O
27233,1367,a,O
27234,1367,sunny,O
27235,1367,day,O
27236,1367,we,O
27237,1367,thought,O
27238,1367,it,O
27239,1367,would,O
27240,1367,be,O
27241,1367,heaving,O
27242,1367,with,O
27243,1367,people,O
27244,1367,but,O
27245,1367,actually,O
27246,1367,it,B_INC
27247,1367,was,INC
27248,1367,fairly,INC
27249,1367,quiet,INC
27250,1367,which,INC
27251,1367,was,INC
27252,1367,a,INC
27253,1367,pleasant,INC
27254,1367,surprise,INC
27255,1368,and,O
27256,1368,you,B_INC
27257,1368,can,INC
27258,1368,bring,INC
27259,1368,your,INC
27260,1368,friends,INC
27261,1368,and,INC
27262,1368,family,INC
27263,1368,back,INC
27264,1368,all,INC
27265,1368,year,INC
27266,1368,long,INC
27267,1369,sorry,O
27268,1369,simply,B_EXC
27269,1369,too,EXC
27270,1369,expensive,EXC
27271,1369,i,O
27272,1369,took,O
27273,1369,4,O
27274,1369,of,O
27275,1369,my,O
27276,1369,grand,O
27277,1369,children,O
27278,1369,and,O
27279,1369,it,O
27280,1369,cost,O
27281,1369,125,O
27282,1369,just,O
27283,1369,to,O
27284,1369,get,O
27285,1369,in,O
27286,1370,they,B_INC
27287,1370,have,INC
27288,1370,a,INC
27289,1370,childrens,INC
27290,1370,area,INC
27291,1370,where,O
27292,1370,they,O
27293,1370,have,O
27294,1370,beanbags,O
27295,1370,to,O
27296,1370,lounge,O
27297,1370,around,O
27298,1370,on,O
27299,1370,to,O
27300,1370,watch,O
27301,1370,a,O
27302,1370,movie,O
27303,1371,must,B_INC
27304,1371,take,INC
27305,1371,a,INC
27306,1371,long,INC
27307,1371,a,INC
27308,1371,family,INC
27309,1371,member,INC
27310,1371,to,O
27311,1371,click,O
27312,1371,the,O
27313,1371,100s,O
27314,1371,of,O
27315,1371,pictures,O
27316,1371,youd,O
27317,1371,want,O
27318,1371,to,O
27319,1371,be,O
27320,1371,in,O
27321,1372,family,B_INC
27322,1372,friendly,INC
27323,1372,shopping,INC
27324,1372,experience,INC
27325,1372,with,O
27326,1372,something,O
27327,1372,for,O
27328,1372,everyone,O
27329,1372,the,O
27330,1372,restaurants,O
27331,1372,are,O
27332,1372,indonesian,O
27333,1372,themed,O
27334,1372,so,O
27335,1372,feel,O
27336,1372,free,O
27337,1372,to,O
27338,1372,dry,O
27339,1372,some,O
27340,1372,nasi,O
27341,1372,goreng,O
27342,1372,indonesian,O
27343,1372,rice,O
27344,1372,while,O
27345,1372,youre,O
27346,1372,there,O
27347,1372,however,O
27348,1372,there,O
27349,1372,are,O
27350,1372,some,O
27351,1372,western,O
27352,1372,restaurants,O
27353,1372,to,O
27354,1372,be,O
27355,1372,found,O
27356,1372,for,O
27357,1372,anyone,O
27358,1372,missing,O
27359,1372,flavours,O
27360,1372,they,O
27361,1372,are,O
27362,1372,used,O
27363,1372,to,O
27364,1372,traditional,O
27365,1372,souvenirs,O
27366,1372,are,O
27367,1372,found,O
27368,1372,everywhere,O
27369,1372,and,O
27370,1372,there,O
27371,1372,are,O
27372,1372,many,O
27373,1372,clothing,O
27374,1372,and,O
27375,1372,jewellery,O
27376,1372,stores,O
27377,1372,to,O
27378,1372,chose,O
27379,1372,from,O
27380,1372,,O
27381,1372,toys,B_INC
27382,1372,store,INC
27383,1372,for,INC
27384,1372,kids,INC
27385,1372,as,INC
27386,1372,well,INC
27387,1372,the,O
27388,1372,atmosphere,O
27389,1372,is,O
27390,1372,very,O
27391,1372,welcoming,O
27392,1372,the,B_INC
27393,1372,smells,INC
27394,1372,from,INC
27395,1372,the,INC
27396,1372,restaurants,INC
27397,1372,are,INC
27398,1372,delectable,INC
27399,1372,and,O
27400,1372,it,O
27401,1372,is,O
27402,1372,worth,O
27403,1372,a,O
27404,1372,visit,O
27405,1372,plus,O
27406,1372,other,O
27407,1372,entertainment,O
27408,1372,is,O
27409,1372,offered,O
27410,1372,e,O
27411,1373,for,O
27412,1373,the,O
27413,1373,record,O
27414,1373,my,B_INC
27415,1373,teenagers,INC
27416,1373,liked,INC
27417,1373,this,INC
27418,1373,tour,INC
27419,1373,more,INC
27420,1373,than,INC
27421,1373,me,INC
27422,1374,my,O
27423,1374,kids,O
27424,1374,liked,O
27425,1374,it,O
27426,1374,but,B_EXC
27427,1374,i,EXC
27428,1374,was,EXC
27429,1374,disappointed,EXC
27430,1375,not,O
27431,1375,sure,O
27432,1375,if,O
27433,1375,its,O
27434,1375,worth,O
27435,1375,the,O
27436,1375,extra,O
27437,1375,and,O
27438,1375,it,B_EXC
27439,1375,may,EXC
27440,1375,be,EXC
27441,1375,too,EXC
27442,1375,much,EXC
27443,1375,to,EXC
27444,1375,pay,EXC
27445,1375,if,EXC
27446,1375,you,EXC
27447,1375,are,EXC
27448,1375,taking,EXC
27449,1375,the,EXC
27450,1375,family,EXC
27451,1375,but,O
27452,1375,vip,O
27453,1375,meant,O
27454,1375,no,O
27455,1375,wait,O
27456,1375,and,O
27457,1375,a,O
27458,1375,less,O
27459,1375,crowded,O
27460,1375,elevator,O
27461,1376,that,O
27462,1376,in,O
27463,1376,itself,O
27464,1376,,O
27465,1376,may,O
27466,1376,be,O
27467,1376,worth,O
27468,1376,the,O
27469,1376,extra,O
27470,1376,money,O
27471,1376,since,O
27472,1376,they,O
27473,1376,have,O
27474,1376,a,O
27475,1376,video,O
27476,1376,show,O
27477,1376,on,O
27478,1376,the,O
27479,1376,side,O
27480,1376,walls,O
27481,1376,of,O
27482,1376,the,O
27483,1376,elevator,O
27484,1376,something,O
27485,1376,you,B_EXC
27486,1376,may,EXC
27487,1376,not,EXC
27488,1376,enjoy,EXC
27489,1376,as,EXC
27490,1376,much,EXC
27491,1376,in,EXC
27492,1376,a,EXC
27493,1376,packed,EXC
27494,1377,ride,O
27495,1377,was,O
27496,1377,smooth,O
27497,1377,and,O
27498,1377,plenty,B_INC
27499,1377,of,INC
27500,1377,food,INC
27501,1377,and,INC
27502,1377,drink,INC
27503,1377,available,INC
27504,1377,on,O
27505,1377,board,O
27506,1378,sadly,O
27507,1378,this,B_EXC
27508,1378,visit,EXC
27509,1378,was,EXC
27510,1378,unpleasant,EXC
27511,1378,due,EXC
27512,1378,to,EXC
27513,1378,the,EXC
27514,1378,sheer,EXC
27515,1378,numbers,EXC
27516,1378,of,EXC
27517,1378,people,EXC
27518,1378,crammed,EXC
27519,1378,into,EXC
27520,1378,what,EXC
27521,1378,is,EXC
27522,1378,mostly,EXC
27523,1378,very,EXC
27524,1378,confined,EXC
27525,1378,viewing,EXC
27526,1378,areas,EXC
27527,1379,the,O
27528,1379,noise,O
27529,1379,was,O
27530,1379,deafening,O
27531,1379,children,B_EXC
27532,1379,were,EXC
27533,1379,getting,EXC
27534,1379,separated,EXC
27535,1379,from,EXC
27536,1379,their,EXC
27537,1379,careers,EXC
27538,1379,it,EXC
27539,1379,was,EXC
27540,1379,very,EXC
27541,1379,hot,EXC
27542,1379,and,EXC
27543,1379,claustrophobic,EXC
27544,1380,crazy,B_INC
27545,1380,fun,INC
27546,1380,for,INC
27547,1380,grandparents,INC
27548,1380,and,INC
27549,1380,16,INC
27550,1380,yr,INC
27551,1380,old,INC
27552,1381,just,O
27553,1381,a,O
27554,1381,little,O
27555,1381,worried,O
27556,1381,about,O
27557,1381,fumes,O
27558,1381,especially,B_EXC
27559,1381,for,EXC
27560,1381,little,EXC
27561,1381,ones,EXC
27562,1382,parking,B_INC
27563,1382,midweek,INC
27564,1382,in,INC
27565,1382,early,INC
27566,1382,june,INC
27567,1382,was,INC
27568,1382,not,INC
27569,1382,an,INC
27570,1382,issue,INC
27571,1383,the,B_INC
27572,1383,actors,INC
27573,1383,were,INC
27574,1383,very,INC
27575,1383,considerate,INC
27576,1383,towards,INC
27577,1383,the,INC
27578,1383,children,INC
27579,1383,and,O
27580,1383,kept,O
27581,1383,them,O
27582,1383,involved,O
27583,1383,in,O
27584,1383,a,O
27585,1383,nice,O
27586,1383,way,O
27587,1384,love,O
27588,1384,the,O
27589,1384,acts,O
27590,1384,but,O
27591,1384,hell,O
27592,1384,they,O
27593,1384,know,O
27594,1384,how,O
27595,1384,to,O
27596,1384,charge,O
27597,1384,dont,O
27598,1384,they,O
27599,1384,it,O
27600,1384,is,O
27601,1384,an,O
27602,1384,occasion,O
27603,1384,place,O
27604,1384,but,O
27605,1384,the,B_EXC
27606,1384,bar,EXC
27607,1384,prices,EXC
27608,1384,and,EXC
27609,1384,concession,EXC
27610,1384,stalls,EXC
27611,1384,rob,EXC
27612,1384,you,EXC
27613,1384,blind,EXC
27614,1384,taking,O
27615,1384,kids,O
27616,1384,too,O
27617,1384,ouch,O
27618,1384,my,O
27619,1384,pocket,O
27620,1384,still,O
27621,1384,winces,O
27622,1384,when,O
27623,1384,i,O
27624,1384,drive,O
27625,1384,past,O
27626,1384,the,O
27627,1384,place,O
27628,1384,but,O
27629,1384,i,O
27630,1384,know,O
27631,1384,i,O
27632,1384,will,O
27633,1384,sadly,O
27634,1384,be,O
27635,1384,back,O
27636,1384,for,O
27637,1384,another,O
27638,1384,show,O
27639,1384,soon,O
27640,1384,as,O
27641,1384,they,O
27642,1384,get,O
27643,1384,the,O
27644,1384,big,O
27645,1384,names,O
27646,1384,in,O
27647,1384,leeds,O
27648,1384,so,O
27649,1384,cant,O
27650,1384,avoid,O
27651,1384,that,O
27652,1384,really,O
27653,1385,the,B_INC
27654,1385,beach,INC
27655,1385,was,INC
27656,1385,not,INC
27657,1385,crowded,INC
27658,1386,parking,B_INC
27659,1386,was,INC
27660,1386,a,INC
27661,1386,dream,INC
27662,1387,this,B_INC
27663,1387,location,INC
27664,1387,also,INC
27665,1387,has,INC
27666,1387,parking,INC
27667,1387,and,O
27668,1387,a,O
27669,1387,direct,O
27670,1387,walkway,O
27671,1387,to,O
27672,1387,the,O
27673,1387,casino,O
27674,1387,galleria,O
27675,1387,which,O
27676,1387,brought,O
